Batsman,Player Total Runs ,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment, Total HR till Segment, Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Team,Home,Segment
Imran Tahir,3.0,0.0,3.0,9,116.0,7,21.0,2,0.0,1.0,1,44,94,138,210,143,5,South Africa,0,9
JP Duminy,48.0,12.0,36.0,65,170.0,3,20.0,1,12.0,17.0,29,88,131,219,0,259,6,South Africa,0,9
DA Miller,3.0,0.0,3.0,8,170.0,3,20.0,1,12.0,17.0,29,88,131,219,0,259,6,South Africa,0,9
Wahab Riaz,32.0,18.0,14.0,47,116.0,7,33.0,0,20.0,3.0,23,114,58,172,260,191,19,Pakistan,0,9
Sohail Tanvir,14.0,8.0,6.0,23,116.0,7,33.0,0,20.0,3.0,23,114,58,172,260,191,19,Pakistan,0,9
Saeed Ajmal,0.0,0.0,0.0,0,116.0,7,33.0,0,20.0,3.0,23,114,58,172,260,191,19,Pakistan,0,9
Mohammad Irfan,0.0,0.0,0.0,0,116.0,7,33.0,0,20.0,3.0,23,114,58,172,260,191,19,Pakistan,0,9
AB de Villiers,30.0,8.0,22.0,38,158.0,2,33.0,0,8.0,13.0,21,82,130,212,0,266,9,South Africa,0,9
Q de Kock,105.0,38.0,67.0,129,158.0,2,33.0,0,8.0,13.0,21,82,130,212,0,266,9,South Africa,0,9
DA Miller,0.0,0.0,0.0,0,158.0,2,33.0,0,8.0,13.0,21,82,130,212,0,266,9,South Africa,0,9
JP Duminy,0.0,0.0,0.0,0,158.0,2,33.0,0,8.0,13.0,21,82,130,212,0,266,9,South Africa,0,9
R McLaren,0.0,0.0,0.0,0,158.0,2,33.0,0,8.0,13.0,21,82,130,212,0,266,9,South Africa,0,9
Misbah-ul-Haq,52.0,22.0,30.0,61,157.0,3,30.0,2,8.0,23.0,31,108,110,218,267,238,8,Pakistan,0,9
Umar Akmal,1.0,0.0,1.0,1,157.0,3,30.0,2,8.0,23.0,31,108,110,218,267,238,8,Pakistan,0,9
R McLaren,1.0,0.0,1.0,4,126.0,4,20.0,1,28.0,13.0,41,64,123,187,0,268,9,South Africa,0,9
AB de Villiers,45.0,4.0,41.0,69,126.0,4,20.0,1,28.0,13.0,41,64,123,187,0,268,9,South Africa,0,9
CJ Anderson,18.0,10.0,8.0,19,188.0,4,30.0,0,20.0,20.0,40,126,132,258,0,331,12,New Zealand,1,9
GD Elliott,15.0,4.0,11.0,22,188.0,4,30.0,0,20.0,20.0,40,126,132,258,0,331,12,New Zealand,1,9
L Ronchi,0.0,0.0,0.0,0,188.0,4,30.0,0,20.0,20.0,40,126,132,258,0,331,12,New Zealand,1,9
AD Mathews,45.0,20.0,25.0,52,174.0,6,28.0,1,8.0,8.0,16,96,122,218,332,233,9,Sri Lanka,0,9
HMRKB Herath,1.0,0.0,1.0,3,174.0,6,28.0,1,8.0,8.0,16,96,122,218,332,233,9,Sri Lanka,0,9
SL Malinga,0.0,0.0,0.0,0,174.0,6,28.0,1,8.0,8.0,16,96,122,218,332,233,9,Sri Lanka,0,9
RAS Lakmal,0.0,0.0,0.0,0,174.0,6,28.0,1,8.0,8.0,16,96,122,218,332,233,9,Sri Lanka,0,9
GJ Maxwell,13.0,4.0,9.0,9,191.0,3,42.0,2,28.0,15.0,43,126,150,276,0,342,5,Australia,1,9
MR Marsh,3.0,0.0,3.0,6,191.0,3,42.0,2,28.0,15.0,43,126,150,276,0,342,5,Australia,1,9
JM Anderson,3.0,0.0,3.0,5,174.0,6,32.0,3,8.0,1.0,9,104,111,215,343,231,16,England,0,9
JWA Taylor,94.0,52.0,42.0,87,174.0,6,32.0,3,8.0,1.0,9,104,111,215,343,231,16,England,0,9
JP Duminy,50.0,8.0,42.0,70,143.0,4,38.0,0,26.0,22.0,48,84,145,229,0,339,14,South Africa,0,9
DA Miller,64.0,26.0,38.0,64,143.0,4,38.0,0,26.0,22.0,48,84,145,229,0,339,14,South Africa,0,9
E Chigumbura,8.0,6.0,2.0,3,188.0,3,27.0,2,18.0,8.0,26,144,97,241,340,277,21,Zimbabwe,0,9
CR Ervine,10.0,6.0,4.0,15,188.0,3,27.0,2,18.0,8.0,26,144,97,241,340,277,21,Zimbabwe,0,9
SF Mire,0.0,0.0,0.0,0,188.0,3,27.0,2,18.0,8.0,26,144,97,241,340,277,21,Zimbabwe,0,9
T Panyangara,0.0,0.0,0.0,0,188.0,3,27.0,2,18.0,8.0,26,144,97,241,340,277,21,Zimbabwe,0,9
V Kohli,94.0,28.0,66.0,114,188.0,2,24.0,0,32.0,23.0,55,112,155,267,0,300,6,India,0,9
SK Raina,30.0,10.0,20.0,32,188.0,2,24.0,0,32.0,23.0,55,112,155,267,0,300,6,India,0,9
Yasir Shah,6.0,0.0,6.0,11,146.0,7,38.0,0,20.0,4.0,24,100,108,208,301,224,12,Pakistan,0,9
Misbah-ul-Haq,63.0,30.0,33.0,71,146.0,7,38.0,0,20.0,4.0,24,100,108,208,301,224,12,Pakistan,0,9
Sohail Khan,0.0,0.0,0.0,0,146.0,7,38.0,0,20.0,4.0,24,100,108,208,301,224,12,Pakistan,0,9
DJG Sammy,62.0,38.0,24.0,56,134.0,5,41.0,0,46.0,14.0,60,142,93,235,0,304,8,West Indies,0,9
LMP Simmons,37.0,18.0,19.0,50,134.0,5,41.0,0,46.0,14.0,60,142,93,235,0,304,8,West Indies,0,9
AD Russell,0.0,0.0,0.0,0,134.0,5,41.0,0,46.0,14.0,60,142,93,235,0,304,8,West Indies,0,9
NJ O'Brien,63.0,36.0,27.0,44,221.0,2,49.0,1,8.0,10.0,18,168,120,288,305,307,13,Ireland,0,9
A Balbirnie,8.0,8.0,0.0,4,221.0,2,49.0,1,8.0,10.0,18,168,120,288,305,307,13,Ireland,0,9
GC Wilson,0.0,0.0,0.0,0,221.0,2,49.0,1,8.0,10.0,18,168,120,288,305,307,13,Ireland,0,9
KJ O'Brien,0.0,0.0,0.0,0,221.0,2,49.0,1,8.0,10.0,18,168,120,288,305,307,13,Ireland,0,9
JF Mooney,0.0,0.0,0.0,0,221.0,2,49.0,1,8.0,10.0,18,168,120,288,305,307,13,Ireland,0,9
LMP Simmons,20.0,10.0,10.0,26,155.0,4,30.0,1,22.0,12.0,34,104,115,219,0,310,12,West Indies,0,9
DJG Sammy,0.0,0.0,0.0,0,155.0,4,30.0,1,22.0,12.0,34,104,115,219,0,310,12,West Indies,0,9
S Dhawan,126.0,70.0,56.0,139,177.0,2,44.0,0,22.0,19.0,41,132,130,262,0,307,9,India,0,9
AM Rahane,49.0,28.0,21.0,39,177.0,2,44.0,0,22.0,19.0,41,132,130,262,0,307,9,India,0,9
SK Raina,0.0,0.0,0.0,0,177.0,2,44.0,0,22.0,19.0,41,132,130,262,0,307,9,India,0,9
WD Parnell,16.0,4.0,12.0,27,150.0,7,19.0,2,0.0,1.0,1,60,110,170,308,177,7,South Africa,0,9
Imran Tahir,8.0,4.0,4.0,9,150.0,7,19.0,2,0.0,1.0,1,60,110,170,308,177,7,South Africa,0,9
MN Samuels,72.0,24.0,48.0,125,155.0,1,51.0,0,58.0,17.0,75,154,127,281,0,372,19,West Indies,0,9
CH Gayle,134.0,72.0,62.0,123,155.0,1,51.0,0,58.0,17.0,75,154,127,281,0,372,19,West Indies,0,9
E Chigumbura,19.0,10.0,9.0,18,219.0,6,23.0,2,8.0,14.0,22,130,134,264,373,289,25,Zimbabwe,0,9
TL Chatara,2.0,0.0,2.0,5,219.0,6,23.0,2,8.0,14.0,22,130,134,264,373,289,25,Zimbabwe,0,9
T Kamungozi,0.0,0.0,0.0,0,219.0,6,23.0,2,8.0,14.0,22,130,134,264,373,289,25,Zimbabwe,0,9
KC Sangakkara,56.0,32.0,24.0,50,172.0,1,34.0,0,34.0,22.0,56,118,144,262,0,332,12,Sri Lanka,0,9
TM Dilshan,98.0,40.0,58.0,114,172.0,1,34.0,0,34.0,22.0,56,118,144,262,0,332,12,Sri Lanka,0,9
Mushfiqur Rahim,32.0,10.0,22.0,39,169.0,6,21.0,0,20.0,8.0,28,106,112,218,333,240,15,Bangladesh,0,9
Mashrafe Mortaza,0.0,0.0,0.0,0,169.0,6,21.0,0,20.0,8.0,28,106,112,218,333,240,15,Bangladesh,0,9
Sabbir Rahman,29.0,12.0,17.0,36,169.0,6,21.0,0,20.0,8.0,28,106,112,218,333,240,15,Bangladesh,0,9
Rubel Hossain,0.0,0.0,0.0,0,169.0,6,21.0,0,20.0,8.0,28,106,112,218,333,240,15,Bangladesh,0,9
RR Rossouw,54.0,26.0,28.0,35,178.0,3,68.0,0,30.0,23.0,53,116,183,299,0,408,13,South Africa,0,9
AB de Villiers,53.0,26.0,27.0,32,178.0,3,68.0,0,30.0,23.0,53,116,183,299,0,408,13,South Africa,0,9
DA Miller,0.0,0.0,0.0,0,178.0,3,68.0,0,30.0,23.0,53,116,183,299,0,408,13,South Africa,0,9
JE Root,78.0,32.0,46.0,85,147.0,4,40.0,0,42.0,12.0,54,136,105,241,0,309,16,England,0,9
JWA Taylor,12.0,4.0,8.0,16,147.0,4,40.0,0,42.0,12.0,54,136,105,241,0,309,16,England,0,9
HDRL Thirimanne,104.0,46.0,58.0,121,191.0,1,50.0,0,12.0,26.0,38,134,145,279,310,312,11,Sri Lanka,0,9
KC Sangakkara,93.0,48.0,45.0,65,191.0,1,50.0,0,12.0,26.0,38,134,145,279,310,312,11,Sri Lanka,0,9
Misbah-ul-Haq,62.0,12.0,50.0,110,124.0,5,25.0,1,8.0,18.0,26,52,123,175,0,235,17,Pakistan,0,9
Wahab Riaz,5.0,0.0,5.0,8,124.0,5,25.0,1,8.0,18.0,26,52,123,175,0,235,17,Pakistan,0,9
E Chigumbura,0.0,0.0,0.0,3,144.0,5,9.0,3,8.0,16.0,24,72,105,177,236,215,18,Zimbabwe,0,9
T Panyangara,2.0,0.0,2.0,3,144.0,5,9.0,3,8.0,16.0,24,72,105,177,236,215,18,Zimbabwe,0,9
HM Amla,148.0,80.0,68.0,126,204.0,1,68.0,1,36.0,30.0,66,172,166,338,0,411,9,South Africa,0,9
AB de Villiers,14.0,10.0,4.0,5,204.0,1,68.0,1,36.0,30.0,66,172,166,338,0,411,9,South Africa,0,9
DA Miller,0.0,0.0,0.0,0,204.0,1,68.0,1,36.0,30.0,66,172,166,338,0,411,9,South Africa,0,9
RR Rossouw,0.0,0.0,0.0,0,204.0,1,68.0,1,36.0,30.0,66,172,166,338,0,411,9,South Africa,0,9
GH Dockrell,14.0,6.0,8.0,38,157.0,7,17.0,1,14.0,10.0,24,98,100,198,412,210,12,Ireland,0,9
MC Sorensen,11.0,8.0,3.0,12,157.0,7,17.0,1,14.0,10.0,24,98,100,198,412,210,12,Ireland,0,9
AR McBrine,0.0,0.0,0.0,0,157.0,7,17.0,1,14.0,10.0,24,98,100,198,412,210,12,Ireland,0,9
JO Holder,43.0,26.0,17.0,50,102.0,7,40.0,1,8.0,11.0,19,82,79,161,0,182,21,West Indies,0,9
JE Taylor,6.0,4.0,2.0,12,102.0,7,40.0,1,8.0,11.0,19,82,79,161,0,182,21,West Indies,0,9
KAJ Roach,0.0,0.0,0.0,0,102.0,7,40.0,1,8.0,11.0,19,82,79,161,0,182,21,West Indies,0,9
Misbah-ul-Haq,50.0,16.0,34.0,75,157.0,4,29.0,1,10.0,10.0,20,114,92,206,0,222,14,Pakistan,0,9
Shahid Afridi,11.0,6.0,5.0,9,157.0,4,29.0,1,10.0,10.0,20,114,92,206,0,222,14,Pakistan,0,9
Wahab Riaz,0.0,0.0,0.0,0,157.0,4,29.0,1,10.0,10.0,20,114,92,206,0,222,14,Pakistan,0,9
Sohail Khan,0.0,0.0,0.0,0,157.0,4,29.0,1,10.0,10.0,20,114,92,206,0,222,14,Pakistan,0,9
Rahat Ali,0.0,0.0,0.0,0,157.0,4,29.0,1,10.0,10.0,20,114,92,206,0,222,14,Pakistan,0,9
KJ O'Brien,6.0,4.0,2.0,7,172.0,2,44.0,1,42.0,11.0,53,134,135,269,0,331,12,Ireland,0,9
A Balbirnie,59.0,22.0,37.0,59,172.0,2,44.0,1,42.0,11.0,53,134,135,269,0,331,12,Ireland,0,9
GC Wilson,0.0,0.0,0.0,0,172.0,2,44.0,1,42.0,11.0,53,134,135,269,0,331,12,Ireland,0,9
CR Ervine,3.0,0.0,3.0,8,194.0,4,41.0,1,18.0,22.0,40,136,139,275,332,326,8,Zimbabwe,0,9
SC Williams,65.0,26.0,39.0,63,194.0,4,41.0,1,18.0,22.0,40,136,139,275,332,326,8,Zimbabwe,0,9
RW Chakabva,0.0,0.0,0.0,0,194.0,4,41.0,1,18.0,22.0,40,136,139,275,332,326,8,Zimbabwe,0,9
GJ Maxwell,54.0,34.0,20.0,31,197.0,4,54.0,0,42.0,23.0,65,162,154,316,0,376,5,Australia,1,9
SR Watson,24.0,12.0,12.0,17,197.0,4,54.0,0,42.0,23.0,65,162,154,316,0,376,5,Australia,1,9
AD Mathews,30.0,14.0,16.0,27,200.0,4,62.0,0,12.0,21.0,33,144,151,295,377,312,11,Sri Lanka,0,9
LD Chandimal,46.0,38.0,8.0,21,200.0,4,62.0,0,12.0,21.0,33,144,151,295,377,312,11,Sri Lanka,0,9
WU Tharanga,0.0,0.0,0.0,0,200.0,4,62.0,0,12.0,21.0,33,144,151,295,377,312,11,Sri Lanka,0,9
NLTC Perera,0.0,0.0,0.0,0,200.0,4,62.0,0,12.0,21.0,33,144,151,295,377,312,11,Sri Lanka,0,9
S Prasanna,0.0,0.0,0.0,0,200.0,4,62.0,0,12.0,21.0,33,144,151,295,377,312,11,Sri Lanka,0,9
SMSM Senanayake,0.0,0.0,0.0,0,200.0,4,62.0,0,12.0,21.0,33,144,151,295,377,312,11,Sri Lanka,0,9
Mushfiqur Rahim,53.0,16.0,37.0,51,154.0,4,36.0,0,22.0,15.0,37,100,127,227,0,275,10,Bangladesh,0,9
Mahmudullah,91.0,36.0,55.0,123,154.0,4,36.0,0,22.0,15.0,37,100,127,227,0,275,10,Bangladesh,0,9
JC Buttler,30.0,8.0,22.0,32,159.0,5,20.0,1,26.0,22.0,48,98,129,227,276,260,2,England,0,9
CR Woakes,10.0,0.0,10.0,17,159.0,5,20.0,1,26.0,22.0,48,98,129,227,276,260,2,England,0,9
NJ O'Brien,65.0,40.0,25.0,68,165.0,3,40.0,2,12.0,9.0,21,122,104,226,0,259,8,Ireland,0,9
GC Wilson,4.0,4.0,0.0,3,165.0,3,40.0,2,12.0,9.0,21,122,104,226,0,259,8,Ireland,0,9
SR Thompson,0.0,0.0,0.0,0,165.0,3,40.0,2,12.0,9.0,21,122,104,226,0,259,8,Ireland,0,9
JF Mooney,0.0,0.0,0.0,0,165.0,3,40.0,2,12.0,9.0,21,122,104,226,0,259,8,Ireland,0,9
GH Dockrell,0.0,0.0,0.0,0,165.0,3,40.0,2,12.0,9.0,21,122,104,226,0,259,8,Ireland,0,9
Mahmudullah,75.0,34.0,41.0,90,158.0,4,22.0,1,32.0,14.0,46,122,104,226,0,288,4,Bangladesh,0,9
Sabbir Rahman,1.0,0.0,1.0,3,158.0,4,22.0,1,32.0,14.0,46,122,104,226,0,288,4,Bangladesh,0,9
LRPL Taylor,55.0,20.0,35.0,93,189.0,3,19.0,1,28.0,8.0,36,134,110,244,289,290,5,New Zealand,1,9
CJ Anderson,0.0,0.0,0.0,4,189.0,3,19.0,1,28.0,8.0,36,134,110,244,289,290,5,New Zealand,1,9
L Ronchi,0.0,0.0,0.0,0,189.0,3,19.0,1,28.0,8.0,36,134,110,244,289,290,5,New Zealand,1,9
DL Vettori,0.0,0.0,0.0,0,189.0,3,19.0,1,28.0,8.0,36,134,110,244,289,290,5,New Zealand,1,9
CR Ervine,19.0,6.0,13.0,36,154.0,4,46.0,0,34.0,18.0,52,144,108,252,0,287,7,Zimbabwe,0,9
BRM Taylor,113.0,66.0,47.0,104,154.0,4,46.0,0,34.0,18.0,52,144,108,252,0,287,7,Zimbabwe,0,9
Sikandar Raza,0.0,0.0,0.0,0,154.0,4,46.0,0,34.0,18.0,52,144,108,252,0,287,7,Zimbabwe,0,9
RW Chakabva,0.0,0.0,0.0,0,154.0,4,46.0,0,34.0,18.0,52,144,108,252,0,287,7,Zimbabwe,0,9
MS Dhoni,40.0,20.0,20.0,50,151.0,4,36.0,0,30.0,18.0,48,124,111,235,288,288,14,India,0,9
SK Raina,70.0,34.0,36.0,80,151.0,4,36.0,0,30.0,18.0,48,124,111,235,288,288,14,India,0,9
GC Wilson,29.0,8.0,21.0,36,149.0,4,31.0,1,4.0,13.0,17,74,123,197,0,237,12,Ireland,0,9
SR Thompson,0.0,0.0,0.0,0,149.0,4,31.0,1,4.0,13.0,17,74,123,197,0,237,12,Ireland,0,9
KJ O'Brien,0.0,0.0,0.0,2,149.0,4,31.0,1,4.0,13.0,17,74,123,197,0,237,12,Ireland,0,9
JF Mooney,0.0,0.0,0.0,0,149.0,4,31.0,1,4.0,13.0,17,74,123,197,0,237,12,Ireland,0,9
Umar Akmal,0.0,0.0,0.0,4,169.0,2,29.0,1,12.0,8.0,20,84,134,218,238,241,15,Pakistan,0,9
Sarfraz Ahmed,93.0,20.0,73.0,117,169.0,2,29.0,1,12.0,8.0,20,84,134,218,238,241,15,Pakistan,0,9
SK Raina,48.0,26.0,22.0,44,142.0,3,49.0,0,16.0,23.0,39,100,130,230,0,302,15,India,0,9
RG Sharma,91.0,42.0,49.0,103,142.0,3,49.0,0,16.0,23.0,39,100,130,230,0,302,15,India,0,9
MS Dhoni,0.0,0.0,0.0,0,142.0,3,49.0,0,16.0,23.0,39,100,130,230,0,302,15,India,0,9
Nasir Hossain,16.0,8.0,8.0,18,131.0,5,29.0,1,16.0,7.0,23,82,101,183,303,193,10,Bangladesh,0,9
Sabbir Rahman,27.0,8.0,19.0,34,131.0,5,29.0,1,16.0,7.0,23,82,101,183,303,193,10,Bangladesh,0,9
Mashrafe Mortaza,0.0,0.0,0.0,0,131.0,5,29.0,1,16.0,7.0,23,82,101,183,303,193,10,Bangladesh,0,9
Rubel Hossain,0.0,0.0,0.0,0,131.0,5,29.0,1,16.0,7.0,23,82,101,183,303,193,10,Bangladesh,0,9
Wahab Riaz,11.0,4.0,7.0,16,152.0,6,20.0,0,4.0,10.0,14,74,112,186,0,213,10,Pakistan,0,9
Sohaib Maqsood,28.0,4.0,24.0,40,152.0,6,20.0,0,4.0,10.0,14,74,112,186,0,213,10,Pakistan,0,9
Ehsan Adil,0.0,0.0,0.0,0,152.0,6,20.0,0,4.0,10.0,14,74,112,186,0,213,10,Pakistan,0,9
Sohail Khan,0.0,0.0,0.0,0,152.0,6,20.0,0,4.0,10.0,14,74,112,186,0,213,10,Pakistan,0,9
Rahat Ali,0.0,0.0,0.0,0,152.0,6,20.0,0,4.0,10.0,14,74,112,186,0,213,10,Pakistan,0,9
MJ Guptill,145.0,86.0,59.0,132,181.0,2,53.0,1,48.0,18.0,66,172,128,300,0,393,9,New Zealand,1,9
CJ Anderson,2.0,0.0,2.0,6,181.0,2,53.0,1,48.0,18.0,66,172,128,300,0,393,9,New Zealand,1,9
GD Elliott,0.0,0.0,0.0,0,181.0,2,53.0,1,48.0,18.0,66,172,128,300,0,393,9,New Zealand,1,9
DA Miller,20.0,16.0,4.0,8,173.0,3,55.0,1,30.0,9.0,39,148,119,267,0,281,14,South Africa,0,9
AB de Villiers,63.0,38.0,25.0,42,173.0,3,55.0,1,30.0,9.0,39,148,119,267,0,281,14,South Africa,0,9
JP Duminy,0.0,0.0,0.0,0,173.0,3,55.0,1,30.0,9.0,39,148,119,267,0,281,14,South Africa,0,9
L Ronchi,8.0,4.0,4.0,6,221.0,4,37.0,1,14.0,14.0,28,184,102,286,282,299,13,New Zealand,1,9
GD Elliott,63.0,36.0,27.0,63,221.0,4,37.0,1,14.0,14.0,28,184,102,286,282,299,13,New Zealand,1,9
DL Vettori,0.0,0.0,0.0,0,221.0,4,37.0,1,14.0,14.0,28,184,102,286,282,299,13,New Zealand,1,9
SR Watson,2.0,0.0,2.0,6,195.0,2,31.0,2,18.0,13.0,31,136,121,257,0,328,14,Australia,1,9
MJ Clarke,3.0,0.0,3.0,5,195.0,2,31.0,2,18.0,13.0,31,136,121,257,0,328,14,Australia,1,9
JP Faulkner,0.0,0.0,0.0,0,195.0,2,31.0,2,18.0,13.0,31,136,121,257,0,328,14,Australia,1,9
RA Jadeja,9.0,4.0,5.0,11,159.0,4,23.0,1,16.0,19.0,35,90,127,217,329,233,15,India,0,9
MS Dhoni,42.0,12.0,30.0,49,159.0,4,23.0,1,16.0,19.0,35,90,127,217,329,233,15,India,0,9
R Ashwin,0.0,0.0,0.0,0,159.0,4,23.0,1,16.0,19.0,35,90,127,217,329,233,15,India,0,9
DL Vettori,8.0,4.0,4.0,18,139.0,3,14.0,3,10.0,7.0,17,66,104,170,0,183,13,New Zealand,0,9
GD Elliott,78.0,30.0,48.0,74,139.0,3,14.0,3,10.0,7.0,17,66,104,170,0,183,13,New Zealand,0,9
MJ Henry,0.0,0.0,0.0,0,139.0,3,14.0,3,10.0,7.0,17,66,104,170,0,183,13,New Zealand,0,9
TG Southee,0.0,0.0,0.0,0,139.0,3,14.0,3,10.0,7.0,17,66,104,170,0,183,13,New Zealand,0,9
TA Boult,0.0,0.0,0.0,0,139.0,3,14.0,3,10.0,7.0,17,66,104,170,0,183,13,New Zealand,0,9
Sohaib Maqsood,49.0,16.0,33.0,55,172.0,2,37.0,0,30.0,18.0,48,128,129,257,0,322,10,Pakistan,0,9
Mohammad Hafeez,88.0,36.0,52.0,104,172.0,2,37.0,0,30.0,18.0,48,128,129,257,0,322,10,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,172.0,2,37.0,0,30.0,18.0,48,128,129,257,0,322,10,Pakistan,0,9
NLTC Perera,0.0,0.0,0.0,0,172.0,4,32.0,1,34.0,10.0,44,112,136,248,323,311,12,Sri Lanka,0,9
AD Mathews,31.0,14.0,17.0,31,172.0,4,32.0,1,34.0,10.0,44,112,136,248,323,311,12,Sri Lanka,0,9
SMSM Senanayake,0.0,0.0,0.0,0,172.0,4,32.0,1,34.0,10.0,44,112,136,248,323,311,12,Sri Lanka,0,9
S Prasanna,0.0,0.0,0.0,0,172.0,4,32.0,1,34.0,10.0,44,112,136,248,323,311,12,Sri Lanka,0,9
Ahmed Shehzad,99.0,24.0,75.0,123,152.0,3,31.0,0,14.0,25.0,39,64,158,222,0,284,11,Pakistan,0,9
Misbah-ul-Haq,27.0,4.0,23.0,37,152.0,3,31.0,0,14.0,25.0,39,64,158,222,0,284,11,Pakistan,0,9
KMDN Kulasekara,15.0,10.0,5.0,17,165.0,4,24.0,1,18.0,21.0,39,92,136,228,285,287,16,Sri Lanka,0,9
AD Mathews,11.0,4.0,7.0,13,165.0,4,24.0,1,18.0,21.0,39,92,136,228,285,287,16,Sri Lanka,0,9
S Prasanna,0.0,0.0,0.0,0,165.0,4,24.0,1,18.0,21.0,39,92,136,228,285,287,16,Sri Lanka,0,9
FDM Karunaratne,0.0,0.0,0.0,0,165.0,4,24.0,1,18.0,21.0,39,92,136,228,285,287,16,Sri Lanka,0,9
Mohammad Hafeez,89.0,28.0,61.0,111,167.0,2,38.0,1,36.0,17.0,53,120,138,258,0,326,16,Pakistan,0,9
Misbah-ul-Haq,12.0,4.0,8.0,9,167.0,2,38.0,1,36.0,17.0,53,120,138,258,0,326,16,Pakistan,0,9
SMSM Senanayake,2.0,0.0,2.0,5,165.0,7,26.0,2,12.0,5.0,17,124,84,208,327,213,5,Sri Lanka,0,9
SL Malinga,4.0,4.0,0.0,6,165.0,7,26.0,2,12.0,5.0,17,124,84,208,327,213,5,Sri Lanka,0,9
AD Mathews,32.0,14.0,18.0,36,157.0,4,23.0,2,8.0,12.0,20,86,114,200,0,225,10,Sri Lanka,0,9
KDK Vithanage,1.0,0.0,1.0,3,157.0,4,23.0,2,8.0,12.0,20,86,114,200,0,225,10,Sri Lanka,0,9
SMSM Senanayake,0.0,0.0,0.0,0,157.0,4,23.0,2,8.0,12.0,20,86,114,200,0,225,10,Sri Lanka,0,9
RAS Lakmal,0.0,0.0,0.0,0,157.0,4,23.0,2,8.0,12.0,20,86,114,200,0,225,10,Sri Lanka,0,9
Mohammad Hafeez,113.0,60.0,53.0,113,184.0,2,31.0,0,0.0,1.0,1,110,106,216,226,226,10,Pakistan,0,9
Sohaib Maqsood,45.0,22.0,23.0,55,184.0,2,31.0,0,0.0,1.0,1,110,106,216,226,226,10,Pakistan,0,9
Anwar Ali,4.0,0.0,4.0,5,129.0,4,29.0,2,4.0,15.0,19,60,117,177,0,232,15,Pakistan,0,9
Abdur Rehman,0.0,0.0,0.0,3,129.0,4,29.0,2,4.0,15.0,19,60,117,177,0,232,15,Pakistan,0,9
Umar Gul,0.0,0.0,0.0,0,129.0,4,29.0,2,4.0,15.0,19,60,117,177,0,232,15,Pakistan,0,9
AD Mathews,8.0,0.0,8.0,30,141.0,4,16.0,0,8.0,18.0,26,60,123,183,233,235,11,Sri Lanka,0,9
KDK Vithanage,0.0,0.0,0.0,0,141.0,4,16.0,0,8.0,18.0,26,60,123,183,233,235,11,Sri Lanka,0,9
LD Chandimal,34.0,0.0,34.0,47,141.0,4,16.0,0,8.0,18.0,26,60,123,183,233,235,11,Sri Lanka,0,9
SMSM Senanayake,0.0,0.0,0.0,0,141.0,4,16.0,0,8.0,18.0,26,60,123,183,233,235,11,Sri Lanka,0,9
Misbah-ul-Haq,49.0,8.0,41.0,61,154.0,2,22.0,2,4.0,13.0,17,74,119,193,0,244,14,Pakistan,0,9
Shahid Afridi,5.0,4.0,1.0,7,154.0,2,22.0,2,4.0,13.0,17,74,119,193,0,244,14,Pakistan,0,9
Haris Sohail,0.0,0.0,0.0,0,154.0,2,22.0,2,4.0,13.0,17,74,119,193,0,244,14,Pakistan,0,9
Sarfraz Ahmed,0.0,0.0,0.0,0,154.0,2,22.0,2,4.0,13.0,17,74,119,193,0,244,14,Pakistan,0,9
T Maruma,3.0,0.0,3.0,12,158.0,1,16.0,1,14.0,20.0,34,96,112,208,245,246,7,Zimbabwe,1,9
BRM Taylor,32.0,16.0,16.0,42,158.0,1,16.0,1,14.0,20.0,34,96,112,208,245,246,7,Zimbabwe,1,9
SC Williams,0.0,0.0,0.0,0,158.0,1,16.0,1,14.0,20.0,34,96,112,208,245,246,7,Zimbabwe,1,9
Umar Amin,50.0,22.0,28.0,63,136.0,3,43.0,0,18.0,19.0,37,102,114,216,0,299,19,Pakistan,0,9
Mohammad Hafeez,89.0,46.0,43.0,105,136.0,3,43.0,0,18.0,19.0,37,102,114,216,0,299,19,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,136.0,3,43.0,0,18.0,19.0,37,102,114,216,0,299,19,Pakistan,0,9
P Utseya,1.0,0.0,1.0,1,168.0,4,23.0,3,0.0,7.0,7,90,108,198,300,209,11,Zimbabwe,1,9
T Panyangara,0.0,0.0,0.0,3,168.0,4,23.0,3,0.0,7.0,7,90,108,198,300,209,11,Zimbabwe,1,9
TL Chatara,0.0,0.0,0.0,0,168.0,4,23.0,3,0.0,7.0,7,90,108,198,300,209,11,Zimbabwe,1,9
BV Vitori,0.0,0.0,0.0,0,168.0,4,23.0,3,0.0,7.0,7,90,108,198,300,209,11,Zimbabwe,1,9
Umar Amin,29.0,12.0,17.0,23,122.0,2,35.0,0,16.0,23.0,39,66,130,196,0,260,9,Pakistan,0,9
Shahid Afridi,0.0,0.0,0.0,0,122.0,2,35.0,0,16.0,23.0,39,66,130,196,0,260,9,Pakistan,0,9
Misbah-ul-Haq,24.0,4.0,20.0,55,122.0,2,35.0,0,16.0,23.0,39,66,130,196,0,260,9,Pakistan,0,9
