Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
TT Bresnan,0,0,0,0,200,4,43,0,0,1,0,England,0
NO Miller,10,4,6,16,188,7,44,0,0,0,265,West Indies,1
D Ramdin,106,60,46,101,188,7,44,0,18,4,265,West Indies,1
SP Narine,0,0,0,0,188,7,44,0,6,4,265,West Indies,1
E Chigumbura,22,16,6,19,155,4,25,2,14,7,0,Zimbabwe,1
TC Mutombodzi,2,0,2,4,155,4,25,2,6,0,0,Zimbabwe,1
P Utseya,0,0,0,0,155,4,25,2,0,8,0,Zimbabwe,1
TL Chatara,23,18,5,36,144,8,22,1,0,0,0,Zimbabwe,1
Misbah-ul-Haq,44,4,40,121,144,6,14,1,0,8,0,Pakistan,0
Saeed Ajmal,0,0,0,3,144,6,14,1,4,11,0,Pakistan,0
Asad Ali,0,0,0,0,144,6,14,1,6,5,0,Pakistan,0
Mohammad Irfan,0,0,0,0,144,6,14,1,4,0,0,Pakistan,0
DJ Bravo,29,12,17,43,131,5,24,0,8,6,0,West Indies,1
KA Pollard,9,0,9,13,131,5,24,0,14,7,0,West Indies,1
DJG Sammy,0,0,0,0,131,5,24,0,0,3,0,West Indies,1
KAJ Roach,0,0,0,0,131,5,24,0,0,0,0,West Indies,1
SP Narine,0,0,0,0,131,5,24,0,0,1,0,West Indies,1
Umar Akmal,29,8,21,37,141,6,18,2,18,3,182,Pakistan,0
Asad Ali,1,0,1,4,141,6,18,2,0,1,182,Pakistan,0
Umar Akmal,10,4,6,14,138,3,25,2,20,10,0,Pakistan,0
Shahid Afridi,1,0,1,2,138,3,25,2,0,0,0,Pakistan,0
Wahab Riaz,0,0,0,0,138,3,25,2,12,7,0,Pakistan,0
LMP Simmons,75,40,35,88,134,4,31,0,0,0,215,West Indies,1
DJ Bravo,13,4,9,22,134,4,31,0,0,0,215,West Indies,1
DJG Sammy,0,0,0,0,134,4,31,0,6,4,215,West Indies,1
KA Pollard,0,0,0,0,134,4,31,0,0,0,215,West Indies,1
KAJ Roach,0,0,0,0,134,4,31,0,4,2,215,West Indies,1
SP Narine,0,0,0,0,134,4,31,0,14,0,215,West Indies,1
JO Holder,0,0,0,0,134,4,31,0,10,9,215,West Indies,1
MN Samuels,79,42,37,91,165,4,46,1,18,9,0,West Indies,1
DJG Sammy,7,6,1,5,165,4,46,1,0,0,0,West Indies,1
DJ Bravo,0,0,0,0,165,4,46,1,4,2,0,West Indies,1
DJ Bravo,13,8,5,14,139,4,24,2,30,5,0,West Indies,1
DJG Sammy,0,0,0,2,139,4,24,2,14,15,0,West Indies,1
Umar Akmal,19,12,7,18,156,4,32,0,14,4,230,Pakistan,0
Misbah-ul-Haq,54,26,28,90,156,4,32,0,0,9,230,Pakistan,0
Shahid Afridi,0,0,0,0,156,4,32,0,10,3,230,Pakistan,0
Saeed Ajmal,0,0,0,0,156,4,32,0,0,1,230,Pakistan,0
GJ Bailey,75,32,43,77,221,5,27,1,8,2,0,Australia,0
JP Faulkner,4,0,4,7,221,5,27,1,12,11,0,Australia,0
MG Johnson,0,0,0,0,221,5,27,1,8,1,0,Australia,0
CJ McKay,0,0,0,0,221,5,27,1,10,1,0,Australia,0
B Kumar,8,4,4,14,186,6,16,2,0,10,222,India,1
R Vinay Kumar,3,0,3,8,186,6,16,2,4,4,222,India,1
I Sharma,0,0,0,0,186,6,16,2,0,1,222,India,1
MS Dhoni,91,40,51,100,186,6,43,1,38,10,0,India,1
B Kumar,4,0,4,10,186,6,43,1,4,2,0,India,1
R Vinay Kumar,0,0,0,0,186,6,43,1,0,0,0,India,1
JP Faulkner,14,6,8,13,190,5,27,1,38,12,282,Australia,0
AC Voges,62,20,42,79,190,5,27,1,8,6,282,Australia,0
GJ Bailey,125,68,57,98,247,4,45,0,20,11,0,Australia,0
AC Voges,23,12,11,24,247,4,45,0,8,13,0,Australia,0
MG Johnson,0,0,0,0,247,4,45,0,0,0,0,Australia,0
MS Dhoni,7,0,7,10,251,2,36,2,8,10,336,India,1
V Kohli,85,54,31,52,251,2,36,2,24,6,336,India,1
MS Dhoni,29,12,17,28,220,4,51,0,28,5,0,India,1
RG Sharma,142,82,60,140,220,4,51,0,62,5,0,India,1
JP Faulkner,116,80,36,74,299,8,23,1,0,0,323,Australia,0
AB de Villiers,37,16,21,33,216,2,51,1,32,8,0,South Africa,1
JP Duminy,20,10,10,15,216,2,51,1,28,11,0,South Africa,1
DA Miller,0,0,0,0,216,2,51,1,4,1,0,South Africa,1
JP Duminy,20,4,16,27,210,2,20,2,4,2,0,South Africa,1
JH Kallis,1,0,1,2,210,2,20,2,4,5,0,South Africa,1
R McLaren,0,0,0,0,210,2,20,2,10,2,0,South Africa,1
VD Philander,0,0,0,0,210,2,20,2,12,2,0,South Africa,1
WD Parnell,46,26,20,55,136,8,27,0,4,6,0,South Africa,0
LL Tsotsobe,12,10,2,32,136,8,27,0,0,4,0,South Africa,0
Imran Tahir,0,0,0,0,136,8,27,0,0,1,0,South Africa,0
Mohammad Irfan,0,0,0,1,150,4,16,5,0,2,170,Pakistan,0
Saeed Ajmal,0,0,0,6,150,4,16,5,0,1,170,Pakistan,0
Wahab Riaz,1,0,1,6,149,6,21,1,12,5,0,Pakistan,0
Shahid Afridi,18,8,10,16,149,6,21,1,8,0,0,Pakistan,0
Saeed Ajmal,0,0,0,0,149,6,21,1,0,0,0,Pakistan,0
Mohammad Irfan,0,0,0,0,149,6,21,1,0,0,0,Pakistan,0
JP Duminy,3,0,3,6,191,2,21,3,10,12,0,South Africa,0
R McLaren,6,4,2,6,191,2,21,3,14,8,0,South Africa,0
Misbah-ul-Haq,63,22,41,75,187,5,31,0,0,2,231,Pakistan,0
Umar Akmal,21,8,13,17,187,5,31,0,0,1,231,Pakistan,0
Shahid Afridi,0,0,0,0,187,5,31,0,0,3,231,Pakistan,0
Saeed Ajmal,0,0,0,0,187,5,31,0,0,0,231,Pakistan,0
Mohammad Irfan,0,0,0,0,187,5,31,0,0,2,231,Pakistan,0
Junaid Khan,0,0,0,0,187,5,31,0,0,4,231,Pakistan,0
AB de Villiers,75,24,51,88,146,5,41,0,34,6,0,South Africa,0
R McLaren,12,8,4,15,146,5,41,0,12,3,0,South Africa,0
RJ Peterson,0,0,0,0,146,5,41,0,0,2,0,South Africa,0
WD Parnell,0,0,0,0,146,5,41,0,4,4,0,South Africa,0
CJ Anderson,35,18,17,31,218,4,40,1,26,14,0,New Zealand,1
L Ronchi,9,8,1,5,218,4,40,1,8,12,0,New Zealand,1
RAS Lakmal,4,0,4,12,202,7,16,2,0,3,223,Sri Lanka,0
HMRKB Herath,12,8,4,19,202,7,16,2,0,1,223,Sri Lanka,0
MR Marsh,23,12,11,19,233,5,43,0,0,0,0,Australia,1
GJ Maxwell,36,20,16,26,233,5,43,0,24,6,0,Australia,1
BJ Haddin,0,0,0,0,233,5,43,0,20,11,0,Australia,1
MG Johnson,0,0,0,0,233,5,43,0,0,0,0,Australia,1
DA Miller,86,36,50,79,181,4,48,0,46,6,0,South Africa,0
JP Duminy,76,24,52,87,181,4,48,0,30,9,0,South Africa,0
TL Chatara,0,0,0,0,215,5,26,3,4,2,256,Zimbabwe,0
SF Mire,19,14,5,16,215,5,26,3,6,2,256,Zimbabwe,0
V Kohli,107,32,75,125,212,2,55,0,0,0,0,India,0
MS Dhoni,0,0,0,0,212,2,55,0,10,8,0,India,0
SK Raina,72,38,34,52,212,2,55,0,0,2,0,India,0
RA Jadeja,0,0,0,0,212,2,55,0,0,3,0,India,0
AM Rahane,0,0,0,0,212,2,55,0,0,0,0,India,0
Mohammed Shami,0,0,0,0,212,2,55,0,0,3,0,India,0
R Ashwin,0,0,0,0,212,2,55,0,0,1,0,India,0
Misbah-ul-Haq,76,42,34,82,184,7,24,1,0,0,213,Pakistan,0
Mohammad Irfan,0,0,0,0,184,7,24,1,0,1,213,Pakistan,0
Sohail Khan,4,4,0,8,184,7,24,1,0,3,213,Pakistan,0
AD Russell,1,0,1,1,175,5,60,1,18,8,0,West Indies,0
LMP Simmons,69,42,27,67,175,5,60,1,24,9,0,West Indies,0
JF Mooney,1,0,1,1,270,3,18,3,4,1,295,Ireland,0
NJ O'Brien,78,44,34,60,270,3,18,3,0,1,295,Ireland,0
LMP Simmons,44,28,16,41,185,5,34,0,0,6,0,West Indies,0
DJG Sammy,10,4,6,16,185,5,34,0,14,6,0,West Indies,0
AD Russell,0,0,0,0,185,5,34,0,36,6,0,West Indies,0
MS Dhoni,0,0,0,0,221,2,41,2,12,6,0,India,0
AM Rahane,73,40,33,57,221,2,41,2,6,0,0,India,0
RA Jadeja,0,0,0,0,221,2,41,2,0,2,0,India,0
R Ashwin,0,0,0,0,221,2,41,2,0,5,0,India,0
Mohammed Shami,0,0,0,0,221,2,41,2,4,0,0,India,0
MN Samuels,91,32,59,144,206,1,75,0,30,12,0,West Indies,0
CH Gayle,190,122,68,139,206,1,75,0,14,11,0,West Indies,0
KC Sangakkara,83,46,37,61,206,1,56,0,12,10,0,Sri Lanka,0
TM Dilshan,127,60,67,133,206,1,56,0,28,6,0,Sri Lanka,0
Sabbir Rahman,46,24,22,56,190,6,28,2,4,3,226,Bangladesh,0
Rubel Hossain,0,0,0,1,190,6,28,2,0,0,226,Bangladesh,0
Taskin Ahmed,0,0,0,0,190,6,28,2,0,0,226,Bangladesh,0
JWA Taylor,24,10,14,25,187,4,54,0,0,1,0,England,0
JE Root,120,68,52,106,187,4,54,0,0,1,0,England,0
JC Buttler,0,0,0,0,187,4,54,0,30,9,0,England,0
CR Woakes,0,0,0,0,187,4,54,0,4,5,0,England,0
KC Sangakkara,113,56,57,82,241,1,38,0,0,4,301,Sri Lanka,0
HDRL Thirimanne,122,50,72,135,241,1,38,0,14,3,301,Sri Lanka,0
Wahab Riaz,21,8,13,29,149,6,26,0,22,11,0,Pakistan,0
Misbah-ul-Haq,72,12,60,123,149,6,26,0,0,1,0,Pakistan,0
Sohail Khan,0,0,0,0,149,6,26,0,0,6,0,Pakistan,0
T Panyangara,6,0,6,13,153,8,24,0,0,4,197,Zimbabwe,0
E Chigumbura,20,8,12,23,153,8,24,0,8,7,197,Zimbabwe,0
RR Rossouw,24,12,12,13,272,2,66,2,30,7,0,South Africa,0
DA Miller,21,10,11,9,272,2,66,2,18,7,0,South Africa,0
GC Wilson,2,0,2,2,216,3,53,1,18,5,0,Ireland,0
A Balbirnie,92,52,40,75,216,3,53,1,0,5,0,Ireland,0
JF Mooney,0,0,0,0,216,3,53,1,8,2,0,Ireland,0
NJ O'Brien,0,0,0,0,216,3,53,1,0,2,0,Ireland,0
GH Dockrell,0,0,0,0,216,3,53,1,0,5,0,Ireland,0
AR Cusack,0,0,0,0,216,3,53,1,0,2,0,Ireland,0
SC Williams,88,40,48,76,235,5,40,1,0,8,316,Zimbabwe,0
RW Chakabva,9,0,9,9,235,5,40,1,4,4,316,Zimbabwe,0
T Panyangara,0,0,0,0,235,5,40,1,0,5,316,Zimbabwe,0
T Mupariwa,0,0,0,0,235,5,40,1,14,4,316,Zimbabwe,0
TL Chatara,0,0,0,0,235,5,40,1,0,1,316,Zimbabwe,0
SR Watson,44,24,20,29,251,4,65,0,16,7,0,Australia,1
GJ Maxwell,99,64,35,51,251,4,65,0,0,3,0,Australia,1
JP Faulkner,0,0,0,0,251,4,65,0,0,0,0,Australia,1
BJ Haddin,0,0,0,0,251,4,65,0,22,3,0,Australia,1
MG Johnson,0,0,0,0,251,4,65,0,0,3,0,Australia,1
XJ Doherty,0,0,0,0,251,4,65,0,0,0,0,Australia,1
SMSM Senanayake,1,0,1,3,262,4,33,4,4,2,302,Sri Lanka,0
WU Tharanga,4,0,4,4,262,4,33,4,0,0,302,Sri Lanka,0
SL Malinga,0,0,0,0,262,4,33,4,0,0,302,Sri Lanka,0
Mahmudullah,102,40,62,138,190,4,37,0,0,1,0,Bangladesh,0
Mushfiqur Rahim,79,34,45,68,190,4,37,0,4,6,0,Bangladesh,0
Sabbir Rahman,0,0,0,0,190,4,37,0,6,8,0,Bangladesh,0
Mashrafe Mortaza,0,0,0,0,190,4,37,0,4,2,0,Bangladesh,0
Arafat Sunny,0,0,0,0,190,4,37,0,0,3,0,Bangladesh,0
CR Woakes,25,4,21,29,179,6,48,0,8,9,256,England,0
JC Buttler,63,30,33,50,179,6,48,0,0,2,256,England,0
CJ Jordan,0,0,0,0,179,6,48,0,0,0,256,England,0
SCJ Broad,0,0,0,0,179,6,48,0,6,3,256,England,0
JM Anderson,0,0,0,0,179,6,48,0,0,0,256,England,0
JF Mooney,1,0,1,7,205,5,21,3,4,7,0,Ireland,0
GH Dockrell,6,6,0,11,205,5,21,3,0,0,0,Ireland,0
AR Cusack,0,0,0,0,205,5,21,3,4,7,0,Ireland,0
Sabbir Rahman,27,22,5,17,180,5,46,0,10,3,0,Bangladesh,0
Mahmudullah,95,44,51,106,180,5,46,0,22,11,0,Bangladesh,0
Nasir Hossain,0,0,0,0,180,5,46,0,6,5,0,Bangladesh,0
CJ Anderson,25,20,5,20,208,4,36,2,10,4,286,New Zealand,1
DL Vettori,1,0,1,1,208,4,36,2,10,5,286,New Zealand,1
TG Southee,0,0,0,0,208,4,36,2,10,2,286,New Zealand,1
JF Mooney,2,0,2,5,180,5,17,2,4,7,0,Ireland,0
KJ O'Brien,3,0,3,10,180,5,17,2,4,1,0,Ireland,0
GH Dockrell,0,0,0,0,180,5,17,2,6,5,0,Ireland,0
AR Cusack,0,0,0,0,180,5,17,2,0,1,0,Ireland,0
Sarfraz Ahmed,97,20,77,125,198,3,20,0,4,0,227,Pakistan,0
Umar Akmal,16,12,4,29,198,3,20,0,4,0,227,Pakistan,0
RG Sharma,112,50,62,117,191,3,39,1,24,1,0,India,0
MS Dhoni,1,0,1,4,191,3,39,1,0,5,0,India,0
RA Jadeja,0,0,0,0,191,3,39,1,16,7,0,India,0
R Ashwin,0,0,0,0,191,3,39,1,0,3,0,India,0
Rahat Ali,1,0,1,5,172,6,14,3,0,5,0,Pakistan,0
Ehsan Adil,3,0,3,9,172,6,14,3,4,8,0,Pakistan,0
GD Elliott,10,4,6,5,234,3,66,1,16,1,0,New Zealand,1
MJ Guptill,188,120,68,149,234,3,66,1,42,7,0,New Zealand,1
L Ronchi,0,0,0,0,234,3,66,1,8,1,0,New Zealand,1
DL Vettori,0,0,0,0,234,3,66,1,8,0,0,New Zealand,1
JP Faulkner,10,8,2,8,226,4,31,1,10,1,0,Australia,1
SR Watson,16,6,10,21,226,4,31,1,8,4,0,Australia,1
BJ Haddin,0,0,0,0,226,4,31,1,4,3,0,Australia,1
MG Johnson,0,0,0,0,226,4,31,1,22,5,0,Australia,1
R Ashwin,5,0,5,9,182,5,35,2,0,0,219,India,0
MM Sharma,0,0,0,0,182,5,35,2,0,0,219,India,0
UT Yadav,0,0,0,0,182,5,35,2,0,0,219,India,0
Mohammed Shami,0,0,0,0,182,5,35,2,0,1,219,India,0
Mohammad Hafeez,105,46,59,118,209,2,48,1,6,11,0,Pakistan,0
Shahid Afridi,7,4,3,3,209,2,48,1,22,5,0,Pakistan,0
Umar Akmal,0,0,0,0,209,2,48,1,4,5,0,Pakistan,0
Bilawal Bhatti,0,0,0,0,209,2,48,1,0,1,0,Pakistan,0
S Prasanna,14,10,4,10,204,5,44,2,24,4,296,Sri Lanka,0
SMSM Senanayake,24,20,4,12,204,5,44,2,14,4,296,Sri Lanka,0
RAS Lakmal,0,0,0,0,204,5,44,2,0,1,296,Sri Lanka,0
Ahmed Shehzad,124,32,92,142,183,3,39,0,0,0,0,Pakistan,0
Shahid Afridi,0,0,0,0,183,3,39,0,16,14,0,Pakistan,0
Misbah-ul-Haq,41,10,31,48,183,3,39,0,4,14,0,Pakistan,0
AD Mathews,25,4,21,28,189,5,39,2,4,18,271,Sri Lanka,0
FDM Karunaratne,2,0,2,2,189,5,39,2,4,10,271,Sri Lanka,0
SMSM Senanayake,0,0,0,0,189,5,39,2,4,2,271,Sri Lanka,0
Mohammad Hafeez,114,44,70,124,205,3,53,0,18,8,0,Pakistan,0
Misbah-ul-Haq,40,24,16,26,205,3,53,0,0,0,0,Pakistan,0
Shahid Afridi,0,0,0,0,205,3,53,0,0,2,0,Pakistan,0
Umar Akmal,0,0,0,0,205,3,53,0,16,7,0,Pakistan,0
KDK Vithanage,15,8,7,16,180,6,20,2,8,4,0,Sri Lanka,0
RAS Lakmal,0,0,0,4,180,6,20,2,0,2,0,Sri Lanka,0
SL Malinga,0,0,0,0,180,6,20,2,0,0,0,Sri Lanka,0
Anwar Ali,15,0,15,22,158,6,19,1,14,12,0,Pakistan,0
Umar Gul,7,4,3,11,158,6,19,1,0,1,0,Pakistan,0
Saeed Ajmal,0,0,0,0,158,6,19,1,4,4,0,Pakistan,0
Junaid Khan,0,0,0,0,158,6,19,1,0,0,0,Pakistan,0
LD Chandimal,43,0,43,57,157,4,26,3,10,11,224,Sri Lanka,0
SL Malinga,0,0,0,0,157,4,26,3,0,0,224,Sri Lanka,0
BAW Mendis,0,0,0,0,157,4,26,3,14,5,224,Sri Lanka,0
Misbah-ul-Haq,56,8,48,69,176,4,17,2,16,11,0,Pakistan,0
Sarfraz Ahmed,2,0,2,7,176,4,17,2,0,5,0,Pakistan,0
Saeed Ajmal,0,0,0,0,176,4,17,2,0,3,0,Pakistan,0
SC Williams,12,4,8,8,174,2,34,1,18,9,240,Zimbabwe,1
BRM Taylor,39,16,23,54,174,2,34,1,0,4,240,Zimbabwe,1
Mohammad Hafeez,103,50,53,116,179,3,37,1,20,13,0,Pakistan,0
Shahid Afridi,14,10,4,11,179,3,37,1,12,13,0,Pakistan,0
Sarfraz Ahmed,1,0,1,1,157,2,39,2,8,13,0,Pakistan,0
Misbah-ul-Haq,51,16,35,75,157,2,39,2,8,8,0,Pakistan,0
Mohammad Hafeez,12,4,8,27,157,2,39,2,8,6,0,Pakistan,0
Abdur Rehman,0,0,0,0,157,2,39,2,0,0,0,Pakistan,0
LRPL Taylor,38,16,22,39,189,2,39,2,4,7,0,New Zealand,1
CJ Anderson,1,0,1,2,189,2,39,2,10,6,0,New Zealand,1
L Ronchi,0,0,0,0,189,2,39,2,4,5,0,New Zealand,1
NL McCullum,0,0,0,0,189,2,39,2,6,3,0,New Zealand,1
KA Edwards,114,72,42,100,233,3,75,0,0,9,0,West Indies,0
DJ Bravo,81,56,25,70,233,3,75,0,10,15,0,West Indies,0
AD Russell,0,0,0,0,233,3,75,0,4,2,0,West Indies,0
CJ Anderson,42,30,12,23,196,4,54,1,6,20,0,New Zealand,1
L Ronchi,26,20,6,13,196,4,54,1,0,4,0,New Zealand,1
NL McCullum,0,0,0,0,196,4,54,1,0,2,0,New Zealand,1
TG Southee,0,0,0,0,196,4,54,1,0,3,0,New Zealand,1
R Ashwin,0,0,0,2,200,4,29,3,6,6,254,India,0
I Sharma,0,0,0,0,200,4,29,3,0,5,254,India,0
Mohammed Shami,0,0,0,0,200,4,29,3,4,3,254,India,0
TG Southee,1,0,1,4,214,5,48,3,22,4,0,New Zealand,1
MJ McClenaghan,1,0,1,2,214,5,48,3,0,2,0,New Zealand,1
HK Bennett,0,0,0,0,214,5,48,3,0,3,0,New Zealand,1
RA Jadeja,34,18,16,30,220,6,36,1,26,6,297,India,0
B Kumar,0,0,0,0,220,6,36,1,4,0,297,India,0
Mohammed Shami,0,0,0,0,220,6,36,1,0,2,297,India,0
VR Aaron,0,0,0,0,220,6,36,1,0,2,297,India,0
MS Dhoni,47,18,29,58,174,5,45,0,24,8,0,India,0
RA Jadeja,46,36,10,41,174,5,45,0,8,8,0,India,0
LRPL Taylor,108,60,48,121,208,3,39,0,0,4,276,New Zealand,1
BB McCullum,25,16,9,25,208,3,39,0,18,6,276,New Zealand,1
MS Dhoni,36,16,20,46,196,4,43,0,8,8,0,India,0
SK Raina,99,66,33,76,196,4,43,0,0,1,0,India,0
RA Jadeja,0,0,0,0,196,4,43,0,0,9,0,India,0
R Ashwin,0,0,0,0,196,4,43,0,8,2,0,India,0
JC Buttler,35,8,27,53,157,6,21,1,4,3,0,England,1
JC Tredwell,0,0,0,0,157,6,21,1,22,8,0,England,1
ST Finn,0,0,0,0,157,6,21,1,0,6,0,England,1
MM Ali,63,34,29,44,152,6,30,1,0,4,0,England,1
ST Finn,0,0,0,0,152,6,30,1,0,2,0,England,1
JM Anderson,0,0,0,0,152,6,30,1,0,1,0,England,1
HF Gurney,0,0,0,0,152,6,30,1,0,3,0,England,1
BA Stokes,6,4,2,8,199,4,42,1,20,7,0,England,1
JE Root,113,58,55,109,199,4,42,1,0,0,0,England,1
CR Woakes,0,0,0,0,199,4,42,1,8,1,0,England,1
JC Tredwell,0,0,0,0,199,4,42,1,4,4,0,England,1
RA Jadeja,44,12,32,47,183,6,22,3,36,7,249,India,0
AD Mathews,26,8,18,32,153,4,44,0,0,4,0,Sri Lanka,0
SMA Priyanjan,31,12,19,30,153,4,44,0,8,4,0,Sri Lanka,0
LD Chandimal,0,0,0,0,153,4,44,0,8,6,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,153,4,44,0,0,0,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,153,4,44,0,0,2,0,Sri Lanka,0
KTGD Prasad,0,0,0,0,153,4,44,0,0,7,0,Sri Lanka,0
AD Mathews,15,8,7,22,204,3,28,1,8,7,0,Sri Lanka,0
HDRL Thirimanne,8,4,4,10,204,3,28,1,4,4,0,Sri Lanka,0
SMA Priyanjan,0,0,0,0,204,3,28,1,0,9,0,Sri Lanka,0
KMDN Kulasekara,0,0,0,0,204,3,28,1,0,0,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,204,3,28,1,10,2,0,Sri Lanka,0
BAW Mendis,0,0,0,0,204,3,28,1,4,0,0,Sri Lanka,0
JC Buttler,79,44,35,56,200,5,35,1,24,18,284,England,1
CJ Jordan,0,0,0,1,200,5,35,1,0,5,284,England,1
JC Tredwell,0,0,0,0,200,5,35,1,0,1,284,England,1
CJ Jordan,18,4,14,34,168,6,18,2,8,4,0,England,1
JM Anderson,0,0,0,0,168,6,18,2,0,5,0,England,1
HF Gurney,0,0,0,0,168,6,18,2,0,0,0,England,1
AD Mathews,18,4,14,25,147,4,26,0,20,4,205,Sri Lanka,0
HDRL Thirimanne,53,10,43,93,147,4,26,0,4,3,205,Sri Lanka,0
Sohag Gazi,24,10,14,22,175,6,32,0,0,2,0,Bangladesh,1
Mahmudullah,19,4,15,25,175,6,32,0,0,2,0,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,175,6,32,0,14,0,0,Bangladesh,1
Rubel Hossain,0,0,0,0,175,6,32,0,0,2,0,Bangladesh,1
Abdur Razzak,0,0,0,0,175,6,32,0,0,4,0,Bangladesh,1
NL McCullum,18,6,12,21,143,8,27,0,6,1,191,New Zealand,0
KD Mills,14,6,8,19,143,8,27,0,10,3,191,New Zealand,0
TG Southee,0,0,0,0,143,8,27,0,0,0,191,New Zealand,0
L Ronchi,1,0,1,3,205,3,25,2,8,4,0,New Zealand,0
LRPL Taylor,51,8,43,70,205,3,25,2,46,10,0,New Zealand,0
Mahmudullah,8,4,4,7,224,4,28,1,0,8,287,Bangladesh,1
Nasir Hossain,29,16,13,28,224,4,28,1,10,5,287,Bangladesh,1
Sohag Gazi,0,0,0,0,224,4,28,1,8,3,287,Bangladesh,1
JO Holder,13,8,5,20,185,7,15,1,0,3,0,West Indies,0
SP Narine,0,0,0,4,185,7,15,1,0,0,0,West Indies,0
R Rampaul,0,0,0,0,185,7,15,1,0,1,0,West Indies,0
MS Dhoni,13,6,7,26,200,5,16,0,30,8,0,India,1
RA Jadeja,6,0,6,15,200,5,16,0,0,4,0,India,1
R Ashwin,0,0,0,0,200,5,16,0,14,5,0,India,1
B Kumar,0,0,0,0,200,5,16,0,0,1,0,India,1
LMP Simmons,55,22,33,67,197,5,45,0,4,3,280,West Indies,0
DJG Sammy,40,24,16,36,197,5,45,0,16,7,280,West Indies,0
JO Holder,0,0,0,0,197,5,45,0,4,3,280,West Indies,0
SP Narine,0,0,0,0,197,5,45,0,0,0,280,West Indies,0
V Permaul,0,0,0,0,197,5,45,0,0,0,280,West Indies,0
DJG Sammy,4,0,4,10,185,4,17,1,16,17,0,West Indies,0
DM Bravo,29,14,15,43,185,4,17,1,14,8,0,West Indies,0
RA Jadeja,1,0,1,6,225,4,25,1,0,1,257,India,1
MS Dhoni,18,8,10,21,225,4,25,1,4,1,257,India,1
Misbah-ul-Haq,65,16,49,102,128,7,23,2,12,2,0,Pakistan,0
Saeed Ajmal,0,0,0,1,128,7,23,2,0,0,0,Pakistan,0
KC Sangakkara,119,48,71,113,183,4,58,0,8,1,0,Sri Lanka,0
AD Mathews,37,22,15,25,183,4,58,0,8,11,0,Sri Lanka,0
NLTC Perera,0,0,0,0,183,4,58,0,0,0,0,Sri Lanka,0
KDK Vithanage,0,0,0,0,183,4,58,0,8,5,0,Sri Lanka,0
Sohag Gazi,1,0,1,1,177,5,16,2,18,4,0,Bangladesh,1
Shafiul Islam,0,0,0,2,177,5,16,2,8,7,0,Bangladesh,1
Arafat Sunny,0,0,0,0,177,5,16,2,0,1,0,Bangladesh,1
AD Mathews,11,0,11,19,197,3,25,1,6,3,240,Sri Lanka,0
SMA Priyanjan,14,12,2,11,197,3,25,1,4,4,240,Sri Lanka,0
KMDN Kulasekara,17,10,7,17,129,6,27,1,14,11,0,Sri Lanka,0
SMSM Senanayake,2,0,2,12,129,6,27,1,0,1,0,Sri Lanka,0
BAW Mendis,0,0,0,0,129,6,27,1,12,6,0,Sri Lanka,0
LD Chandimal,2,0,2,5,217,4,21,2,8,9,0,Sri Lanka,0
AD Mathews,32,18,14,35,217,4,21,2,8,15,0,Sri Lanka,0
Bilawal Bhatti,1,0,1,2,203,4,38,3,8,9,272,Pakistan,0
Umar Gul,0,0,0,0,203,4,38,3,0,2,272,Pakistan,0
Saeed Ajmal,0,0,0,0,203,4,38,3,8,2,272,Pakistan,0
Junaid Khan,0,0,0,0,203,4,38,3,0,1,272,Pakistan,0
Mushfiqur Rahim,97,32,65,109,193,3,26,1,8,12,0,Bangladesh,1
Nasir Hossain,1,0,1,3,193,3,26,1,0,0,0,Bangladesh,1
Ziaur Rahman,0,0,0,0,193,3,26,1,14,4,0,Bangladesh,1
Sohag Gazi,0,0,0,0,193,3,26,1,0,3,0,Bangladesh,1
Mashrafe Mortaza,0,0,0,0,193,3,26,1,0,1,0,Bangladesh,1
AM Rahane,67,30,37,77,208,2,44,0,4,2,270,India,0
V Kohli,136,76,60,128,208,2,44,0,0,0,270,India,0
AT Rayudu,0,0,0,0,208,2,44,0,0,9,270,India,0
KD Karthik,0,0,0,0,208,2,44,0,0,2,270,India,0
RA Jadeja,14,6,8,13,197,5,23,2,0,8,0,India,0
R Ashwin,7,4,3,7,197,5,23,2,4,7,0,India,0
B Kumar,0,0,0,0,197,5,23,2,0,0,0,India,0
Mohammed Shami,0,0,0,0,197,5,23,2,12,2,0,India,0
KC Sangakkara,72,32,40,71,183,6,30,1,22,9,258,Sri Lanka,0
NLTC Perera,3,0,3,8,183,6,30,1,0,8,258,Sri Lanka,0
BAW Mendis,0,0,0,0,183,6,30,1,4,1,258,Sri Lanka,0
AT Rayudu,57,22,35,62,160,5,33,0,0,1,0,India,0
RA Jadeja,19,8,11,32,160,5,33,0,20,13,0,India,0
R Ashwin,0,0,0,0,160,5,33,0,8,1,0,India,0
Mohammed Shami,0,0,0,0,160,5,33,0,0,0,0,India,0
A Mishra,0,0,0,0,160,5,33,0,0,1,0,India,0
Shahid Afridi,2,0,2,3,164,4,23,2,26,6,233,Pakistan,0
Umar Gul,0,0,0,2,164,4,23,2,6,6,233,Pakistan,0
